date,BL01start,BL02start,BL03start,BL04start,BL05start,BL06start,BL07start,BL08start,BL09start,BL10start,BL11start,BL12start,BL13start,BL14start,BL15start,BL16start,BL17start,BL18start,BL19start,BL20start,BL21start,BL22start,BL23start,BR01start,BR02start,BR03start,BR04start,BR05start,BR06start,BR07start,BR08start,BR09start,BR11start,BR12start,BR13start,BR14start,BR15start,BR16start,BR17start,BR18start,BR19start,BR20start,BR21start,BR22start,BR23start,G01start,G02start,G03start,G03Astart,G04start,G05start,G06start,G07start,G08start,G09start,G10start,G11start,G13start,G14start,G15start,G17start,G18start,G19start,O01start,O02start,O03start,O04start,O06start,O09start,O10start,O11start,O12start,O13start,O14start,O15start,O16start,O17start,O18start,O19start,O20start,O21start,OO50start,OO51start,OO52start,OO53start,OO54start,R02start,R03start,R04start,R06start,R09start,R12start,R14start,R15start,R16start,R17start,R18start,R19start,R20start,R21start,R22start,R22Astart,R23start,R24start,R25start,R26start,R27start,R28start,BL01end,BL02end,BL03end,BL04end,BL05end,BL06end,BL07end,BL08end,BL09end,BL10end,BL11end,BL12end,BL13end,BL14end,BL15end,BL16end,BL17end,BL18end,BL19end,BL20end,BL21end,BL22end,BL23end,BR01end,BR02end,BR03end,BR04end,BR05end,BR06end,BR07end,BR08end,BR09end,BR11end,BR12end,BR13end,BR14end,BR15end,BR16end,BR17end,BR18end,BR19end,BR20end,BR21end,BR22end,BR23end,G01end,G02end,G03end,G03Aend,G04end,G05end,G06end,G07end,G08end,G09end,G10end,G11end,G13end,G14end,G15end,G17end,G18end,G19end,O01end,O02end,O03end,O04end,O06end,O09end,O10end,O11end,O12end,O13end,O14end,O15end,O16end,O17end,O18end,O19end,O20end,O21end,OO50end,OO51end,OO52end,OO53end,OO54end,R02end,R03end,R04end,R06end,R09end,R12end,R14end,R15end,R16end,R17end,R18end,R19end,R20end,R21end,R22end,R22Aend,R23end,R24end,R25end,R26end,R27end,R28end
2017-12-16,7396,12676,7424,20731,19868,39671,103971,42057,25833,34725,100906,213360,20802,35476,59228,44938,21115,78533,18926,16514,10615,16916,30449,8432,3587,2130,12929,2914,4181,10166,12885,19518,28017,12512,5070,9194,16533,7170,8080,4705,8765,3101,7053,7381,3179,11887,10663,16510,3081,19319,17526,9820,37667,22615,30812,31109,5905,11759,46601,22300,23447,18663,22937,21252,24135,25612,36664,26246,23644,15860,21690,13833,10243,9356,6046,2916,5410,9501,11000,9126,8805,12337,11837,13466,12051,13218,9871,42250,15279,9682,14349,21978,34529,42449,32645,22750,11098,28103,7184,7684,16549,10362,3371,2054,9262,9049,5836,39011,7131,14005,7417,20913,17961,36565,111511,39391,25882,33503,104841,206908,22294,34803,60583,47748,23689,77936,18703,16475,10911,17458,28487,8726,3774,1690,12312,2826,3923,9991,12704,21066,29872,12409,4503,9329,17087,7253,7937,4675,8332,3011,6808,7450,2890,11082,11381,15576,3343,18591,17273,9578,36661,22465,30329,29671,5824,11303,48326,24113,25517,19933,22251,20665,23026,25627,36398,27279,24385,16440,20479,10930,10777,9288,6254,2886,5234,10505,10955,8320,8574,12442,11150,13885,11947,12378,9644,43673,16359,9812,14983,23448,34570,40572,32780,23210,10719,28599,6454,6532,17134,10253,3270,2048,9388,8902,5435,37337
2017-12-17,7042,12054,6427,18073,15578,31965,72063,34233,20957,31281,92889,221394,18535,30869,49748,36312,18712,76935,14676,14295,8903,15786,24095,7998,2764,1829,8541,2425,3868,8352,10950,15363,23499,11070,4809,6940,11950,5838,6640,4073,7029,2522,5470,5970,2713,10280,8809,13786,2477,15409,14531,8768,32351,18358,25918,29140,6240,10553,40268,19522,21629,15242,18586,17342,19977,21824,31443,24575,21817,14138,20241,12450,8795,7611,5193,2519,4010,8148,8369,7778,7532,10279,9893,10520,9975,10235,8972,40681,13022,9400,16706,15681,25025,34659,26991,21212,8213,22234,5777,6277,14277,9187,2679,1655,7568,8824,4946,35557,6737,12075,6106,18139,14095,28905,75679,33272,21435,29475,90355,213849,18321,30365,49128,37616,20251,75066,15010,15155,9695,15480,22648,8689,2855,1500,10379,2441,3949,8292,10870,15868,23586,10855,4725,8313,12532,6374,6861,4433,7141,2557,5557,6336,2543,10037,9657,13597,2601,15458,15219,8907,33773,18427,25000,26981,5939,9666,40721,20114,23364,16160,17831,17538,19519,22677,32516,24891,22523,13688,18750,9110,8917,7578,5244,2471,4016,8916,9740,7366,7377,10409,9612,11073,9819,9646,8171,41138,13534,9777,16184,15855,24083,34061,28228,22622,8105,23936,5543,5221,15614,9120,2814,1688,8856,9241,5093,38264
2017-12-18,8412,12466,7333,22125,24149,31426,45766,42778,26323,31713,70441,156835,23370,32894,46545,37451,21064,65737,21006,17364,14497,17396,28036,5508,4378,2473,15261,3213,4509,12296,16366,27957,41213,16462,5696,10499,10810,18328,16918,6068,8426,3008,8702,8406,5922,12313,11051,17308,2482,22484,17352,9914,29420,18896,33991,29953,11341,11536,37717,39531,25242,24850,25182,22565,26747,27427,37655,24830,29776,18745,25778,14007,10061,10838,5946,5043,4881,10731,12986,9619,10296,12368,12838,12254,12848,13963,12549,32280,17917,7595,27579,22510,25641,36312,29056,23048,13807,32033,8104,9692,17355,7390,3623,2945,13388,9509,7185,35376,7823,12520,7111,22725,21922,28201,49742,41892,26947,30156,70145,152945,24377,32201,46505,38813,22397,66515,21098,17562,15685,16849,26808,5935,4654,2030,16209,3014,4188,12067,15926,27358,42406,16255,5682,10976,10753,19190,16992,5809,8200,2917,8921,8621,5432,10575,11981,17129,2488,22005,17820,9590,29585,19227,33868,29477,11671,11343,38053,41263,25870,25462,24258,19832,26395,27653,39154,25585,30981,18513,24742,12094,9953,10661,6067,4926,4344,11551,14388,8744,9748,12622,12429,12826,13303,12705,11298,32256,18830,7295,29046,24215,25862,35414,29513,23035,13244,33757,7629,8397,19090,6642,3581,3176,14266,9933,6982,36389
2017-12-19,8394,11943,7345,22287,24712,31426,44439,43853,26636,30375,70183,148092,25056,33948,48688,38928,21598,65678,21473,17543,14943,16895,28669,5890,4552,2537,15751,3375,4543,12863,17229,28437,42658,16882,5467,11015,11115,19237,17089,6141,8441,2999,8276,8533,5871,12464,11357,17418,2450,23486,17927,10340,30838,20003,34995,32910,11758,11685,38407,41248,26091,25033,25389,22934,27336,27799,38168,26003,30029,19074,25896,14014,9859,11188,6190,5316,5011,10835,13722,9788,10595,12513,13403,12452,12799,13899,11713,31279,18577,7795,28638,22875,26234,36238,29598,23700,13999,31803,8211,10227,17370,7576,3738,2999,13570,9736,7218,34402,7971,12446,7118,22996,22454,28373,47997,42853,27533,28902,70535,146229,25886,32864,48360,40218,22736,66558,22083,17720,15957,16707,26989,5778,4836,2048,16381,3148,4156,12649,16711,28175,44716,16828,5307,11439,10754,19825,17208,5922,8359,2908,8784,8981,5415,10672,12217,17294,2476,23001,18089,9891,29790,19890,34753,31720,11835,11166,39223,42517,26932,25933,24650,22035,26924,28445,40007,26757,31052,18894,25241,12492,10122,10910,6353,5052,4538,11837,14554,8902,9881,12734,12878,13173,13262,12862,10454,31120,19746,7474,29757,24583,26859,34738,29689,24007,13519,32830,7701,8796,18932,6891,3731,3138,14160,10261,6871,34099
2017-12-20,8619,12539,7710,22613,24727,32647,48123,44126,27173,32196,74021,151229,24868,33892,49880,39830,21955,67387,21385,17630,15112,17469,29585,7617,4708,2687,15943,3402,4553,12777,16649,28305,41827,17051,5698,11110,11996,19307,17436,6187,8838,3425,8710,8821,5506,13174,11613,17880,2398,23585,18424,10158,31185,20285,34846,32081,11392,11895,40199,40380,25154,24796,26441,23282,27012,28276,38519,25879,29655,18815,26586,14054,9841,10852,6145,5250,5211,11380,13852,9635,10757,12759,13472,12642,13286,14160,13607,34269,18565,8863,25787,23711,27463,39163,31489,24806,14535,33742,8448,10341,18684,7708,3820,3157,14049,10069,7531,39634,8199,13349,7483,23028,22197,29846,52504,42482,28016,30697,74179,149014,26247,33152,50223,41606,23656,68582,21790,17469,15908,17242,28057,7796,4857,2118,16493,3196,4031,12365,16058,28303,44346,16662,5495,11262,12109,19983,17377,6021,8520,3196,8954,9030,5187,11482,12506,17441,2505,22743,18454,9835,30153,20166,34811,31065,11653,11575,40480,42479,26115,26123,25435,22456,26379,28425,39613,26985,30854,18846,25590,12305,10149,10662,6167,5115,4781,12146,14621,8900,10039,12665,12675,13209,13468,12987,12587,35006,19534,8528,27461,25674,27744,37599,31480,25199,13722,35080,7801,8914,20072,7343,3702,3268,14583,10455,7285,38536
2017-12-21,8724,12452,7451,22671,24718,32597,48044,44300,27085,31625,73729,152165,24821,34908,50102,40891,21881,68991,21581,17521,15203,17521,29224,8169,4607,2574,15837,3376,4506,12452,16805,28531,42373,16844,5767,11116,11891,19331,17247,6242,8698,3400,8637,8699,5804,13076,11195,17610,2498,23423,18155,10151,31699,20084,34773,33536,11433,11832,40290,40714,25305,24521,26219,22814,26986,27903,37858,26427,29488,19182,26356,14100,9637,10805,6286,5253,5112,10989,13541,9598,10724,12463,13122,12587,13150,13999,12931,34326,18594,8399,25053,22761,27207,39730,31240,24532,14149,32666,8371,10198,18463,8092,3749,3135,13894,9958,7527,39245,8187,13152,7346,23086,22367,29761,52631,42863,27795,29905,73709,152421,26278,33885,50603,43336,23535,70633,21773,17391,16146,17348,27775,8269,4756,2128,16486,3087,3999,12140,16254,28316,44833,16520,5410,11192,11753,19908,17213,5865,8552,3283,8821,8884,5359,11229,12056,17219,2442,22658,18149,9731,30579,19880,34555,32163,11573,11509,40982,42366,26417,25694,25157,21679,26449,28297,38924,26790,30312,18922,25244,12299,10067,10656,6178,5022,4674,11931,14223,8676,10133,12542,12501,13166,13666,12868,12116,35124,19607,8038,26532,24525,27441,38203,31246,24831,13606,34036,7842,8766,20134,7436,3729,3297,14082,10303,7117,37682
2017-12-22,9078,13637,8116,23764,25232,35319,61625,46690,28466,33917,85198,184843,26665,38389,55541,45602,25826,78280,23351,18975,16126,19202,31387,9452,4956,2894,17941,3455,4749,13253,17955,28667,43004,17566,6575,11967,13707,19571,17994,6998,9224,3871,9490,9351,5651,14106,12549,19700,2533,24594,19652,11032,36888,22392,37117,34986,11630,12978,44240,41288,25787,25593,28282,23719,28319,28911,40111,28531,30419,19666,28383,16522,10191,11203,6617,5400,5341,11727,14686,10459,11704,13104,13753,13416,13747,14722,14257,39459,20176,9550,25329,24688,29914,43601,35372,27009,14860,35225,9022,10503,20151,8937,3971,2969,14935,10529,8220,48147,8794,14910,7976,24642,22692,33127,65269,44447,29097,32476,87533,194098,28197,37073,57399,48184,28033,81096,23167,18854,16825,20454,29240,9030,5018,2267,16576,3111,4305,12783,17255,29319,46395,17489,5918,11394,13718,19658,17435,6364,9084,3518,9079,9425,5450,11889,13066,18420,2644,23429,19581,10397,34438,22081,36397,34291,11877,12500,45811,44271,27420,27320,27187,22888,27469,29360,41137,29597,32163,20190,27114,12852,10812,10924,6697,5144,4827,12735,14302,9364,10682,13144,13056,13890,14158,13748,13383,40614,21530,9179,27256,26970,30315,41842,33694,27192,13993,35423,8143,8994,20876,8017,3992,3116,14197,10522,7157,42491
2017-12-23,8290,15055,8297,21987,20477,41247,103260,42619,26715,38760,108989,229622,23220,39604,60591,45522,23561,87380,19130,17535,11310,17133,24836,14343,4572,2492,12191,3226,4490,10563,13612,19901,28963,12769,5280,8959,16003,7361,8280,5109,9114,4277,7518,8266,2926,16723,11310,16771,2846,20121,18811,10176,41467,22888,32474,33454,7272,13369,48174,24089,19976,19773,24839,22223,25157,29028,39706,29138,24500,16329,21978,14399,10640,9340,7084,3242,5389,11005,10616,9415,9820,12833,12325,13633,13212,13705,13346,50629,16460,14042,17162,21542,34594,47614,35635,23977,11326,29226,7343,8142,17825,9861,3827,2193,10580,10106,7043,56408,8049,16188,8110,21972,18611,38551,109734,40680,27320,37282,112111,220639,26000,38771,63233,49701,27401,87201,18777,17264,11708,17640,22982,14776,4834,2044,12040,3137,4363,10560,13164,21297,31138,12485,4837,9083,16574,7482,8074,4945,8621,4268,7322,8037,2877,15790,11533,15973,3244,19530,18656,9736,39940,22775,31397,32188,7230,12041,49290,26114,21291,20957,23975,21787,24301,28869,39315,28743,25314,17195,20870,11293,11195,9408,7277,3095,5425,12376,10540,8804,9370,12699,11980,14005,13047,12710,13170,54059,17812,14407,16599,22799,34436,46942,35397,24863,10755,29288,6916,6929,18285,10076,3810,2063,10921,10317,6834,53647
2017-12-24,7371,12384,6796,18277,16253,33073,84882,34562,21819,33064,92231,208241,15269,32298,51403,37613,19802,82258,15102,14434,9106,15346,18400,12837,3511,2013,8611,2530,3691,8379,10581,15632,21648,10727,5062,7405,13837,5712,6584,4038,7322,3869,6163,6613,2744,12416,9591,13677,2664,15275,15135,8515,33631,18365,23931,26790,4468,10482,40275,18309,14035,15389,19983,18495,20567,22710,31822,24195,19832,13840,21815,12721,8906,7752,5798,2439,4465,8952,8103,7544,8073,10404,10054,10457,10714,10902,11169,48022,13314,11342,11407,16710,30358,39549,29319,22130,8726,23082,6153,6877,15213,9661,3100,1691,8501,7965,5838,49979,7021,12412,6570,18194,14702,30210,88668,33152,21876,31386,93748,201784,15660,32226,51440,39756,22483,79204,14994,14600,9607,15039,16284,13612,3502,1625,10313,2423,3615,8229,10765,16521,22801,10336,4603,8103,14128,6309,6746,4395,7154,4100,6101,6669,2692,11505,9946,13056,2769,15110,15525,8458,34379,19000,24026,27131,4524,9913,41377,19428,14572,16335,18495,18274,19601,22786,32206,25308,19808,14066,20266,9327,9081,7551,5927,2399,4246,9325,8474,7050,7668,10350,9721,10815,10387,9982,10570,50041,14295,11193,11577,17040,29009,38940,30617,23221,8614,24726,5873,5846,16754,9343,3028,1713,9649,8259,5777,51080
2017-12-25,8623,12764,7456,22411,24092,33109,58740,43475,26629,33318,78679,169346,23895,35092,51641,41682,22769,76764,20461,17416,14612,17624,27875,7642,4642,2515,15551,3191,4341,12208,15865,27536,40603,16122,5615,10713,12094,17807,16245,6128,8414,3623,8737,8629,5243,12985,10996,16642,2371,22037,17672,9782,30567,19429,32917,31093,9347,11865,40649,39706,24350,24092,25959,22315,26155,27209,36964,26791,29515,18784,26006,14307,9702,10171,6062,5005,4919,10808,8415,9525,10589,12431,12880,12284,13084,14006,12969,41442,18021,8783,25289,23544,27584,39586,29198,23635,14021,32698,7521,10176,18185,8276,3475,2621,12574,9860,7149,40782,7982,12994,7169,22549,21654,30279,63916,42034,27348,31567,79747,162864,25118,34371,52115,43274,25042,77222,20307,17488,15685,17183,25979,8296,4772,2076,16208,2943,3967,11831,15508,27493,42800,15946,5346,11299,11820,18476,16115,5660,8361,3448,9021,8652,4901,11214,11905,16517,2492,21512,18008,9469,30877,19582,33204,30719,9363,11253,41634,41171,25206,25051,24527,21420,25526,27387,37999,27387,30372,18638,24972,12110,9773,9911,6143,4812,4554,11580,10389,8837,9818,12460,12124,12782,13356,12431,12076,42051,19240,8128,26661,24766,26888,38935,30277,24137,13397,34283,7028,8663,19932,7597,3459,2748,13471,9929,7044,41691
2017-12-26,8458,11997,7354,22282,24296,31761,44463,43209,26367,31985,72463,150216,24657,33627,48917,38866,21994,65506,20782,17287,14651,16781,28553,9403,4643,2593,15391,3368,4349,12666,16228,28013,41477,16879,5691,11217,11679,18805,16856,6124,8480,3355,8584,8756,5298,12792,10993,17118,2393,22193,17433,9782,29543,18923,33772,32695,11169,12074,39623,40543,24711,24695,26113,22700,26333,27781,37533,26804,29427,18873,26086,13973,9403,10377,6410,5104,5053,10929,12953,9376,10591,12400,12844,12346,13018,13899,13076,31949,18522,8485,25615,22883,27674,39128,31117,24316,14021,32640,8224,10375,18550,8287,3571,3042,13514,9651,7326,39877,8095,12626,7113,22827,22059,28633,48193,41774,27152,30434,72310,149398,25580,32530,48645,40793,23505,65906,21273,17190,15580,16866,26750,9679,4878,2133,16142,3051,3981,12192,15979,28026,43309,16436,5542,11397,11742,19522,16942,5797,8380,3235,8832,8873,4963,11067,11929,16896,2418,21870,17648,9476,28705,18725,33480,31675,11478,11661,40299,42133,25579,25676,24936,21837,25821,28126,38663,27476,30520,18799,25209,12160,9665,10252,6422,4839,4513,11816,14380,8607,9985,12638,12144,12748,13139,12824,11868,32107,19447,8118,26981,24608,27959,37966,31396,24504,13735,33873,7659,9079,20100,7634,3566,3068,14177,10074,7042,39490
2017-12-27,8504,12317,7295,22238,24154,32361,44600,43391,26807,32135,74477,152182,24979,34952,49895,39850,22487,65856,21311,17497,14915,17199,29090,8746,4821,2653,15528,3335,4485,12764,16772,28382,42046,16852,6029,11169,11398,19038,16998,6102,8652,3519,8853,8741,5469,12909,11510,17645,2276,22586,17791,10092,30427,19520,34645,32475,11279,12151,40899,41053,25448,25140,26988,22640,26443,27961,37764,27126,29873,18909,26536,14078,9618,10424,6164,5139,5153,11027,13301,9478,10812,12456,13011,12316,13069,13973,13012,32793,18495,8564,25065,23575,27691,39333,31373,24737,14335,33113,8467,10378,18692,8227,3728,3135,13780,9937,7646,40458,8073,13215,7113,22567,21923,29212,48381,41871,27501,30749,74560,151306,26525,34164,50616,41665,24250,66995,21650,17473,15937,17020,27453,9000,4949,2156,16233,3097,4017,12358,16267,28288,44409,16759,5583,11308,11296,19625,17041,5884,8505,3396,8861,8913,5009,11321,12100,17309,2320,21853,17784,9651,29752,19449,34165,32110,11391,11711,41960,43435,25962,26333,25572,21794,25775,28220,38715,27875,30819,18842,25439,12214,9908,10247,6153,4964,4554,11964,14169,8692,10045,12492,12345,12839,13262,12843,12009,33032,19273,8306,26816,25540,27743,37930,31429,25031,13590,34367,7896,8978,20222,7680,3635,3134,14419,10388,7273,39271
2017-12-28,8572,12322,7482,22643,24223,32094,44806,43185,26906,32378,74298,155212,24641,34607,51151,40308,22919,67318,21197,17516,14951,17594,29948,9581,4798,2663,15657,3321,4480,12795,16602,28409,42185,17100,6136,11172,12740,18807,16832,6193,8669,3700,8740,8758,5322,13256,11509,17611,2494,23025,17810,10046,31063,20061,34496,32627,11263,12240,41518,40508,25133,24675,27785,22752,26461,28057,38444,27490,29816,19101,26507,14478,9667,10515,6252,5062,5008,11064,13476,9507,10634,12628,13085,12152,13023,13934,13001,33713,18929,8938,25549,23325,27682,40939,32568,24507,14296,33411,8330,10364,18730,8481,3664,3030,13788,9996,7861,42601,8112,13112,7243,23116,21864,29192,49384,41452,27650,30908,74779,157734,25986,33773,51714,42143,24611,68408,21370,17512,15828,17515,28008,9679,4910,2152,16142,3095,4084,12355,16302,28574,44437,16744,5624,11198,12641,19418,16845,5899,8576,3538,8863,8804,4974,11545,12117,17310,2566,22143,17866,9721,29822,19794,33964,31989,11617,11951,42659,42350,26170,25945,26145,21968,26047,28434,39327,28160,31008,19045,25482,12482,9872,10251,6386,4889,4579,11967,14176,8663,9952,12726,12437,12739,13281,12649,11908,34505,19824,8526,27082,24751,28158,39232,32373,24731,13593,34124,7803,8948,20259,7883,3554,3119,14119,10049,7281,40583
2017-12-29,9043,13418,7903,23217,24644,34150,52647,46003,27882,34056,86139,189707,23500,37367,59416,44960,25442,76699,23067,19156,15989,20009,31105,10587,4968,2787,17634,3467,4832,13676,17867,30123,43555,17660,7242,12082,13073,19150,17916,7319,9501,3806,9624,9465,6135,14303,12114,18904,2611,24658,19522,11161,36984,22321,36146,35706,11605,13887,46971,43218,23200,26208,28327,23862,27927,29586,40676,30658,31738,20511,28262,16879,10333,10842,7085,5261,5225,11422,14477,10364,11474,13179,13689,13438,13658,14487,13768,38080,20117,9332,25502,24466,29349,44289,36255,26338,14770,33730,8927,10904,20941,9499,3718,2912,14274,10314,8311,49066,8803,14844,7820,24138,22303,31906,56506,43962,28505,32571,87775,207602,23739,36052,60480,47663,27322,79101,23234,19206,16364,23204,29136,10039,5019,2222,16391,3071,4358,13457,16939,29860,46130,17389,6529,11403,13196,18745,17144,6457,9491,3575,9228,9634,5333,13610,12776,18073,2712,23006,19018,10692,33025,21506,35426,34351,11600,13352,48847,45022,24294,27881,27160,23442,27168,29727,41967,31145,33013,20634,27123,12985,10744,10869,7098,5024,4814,12642,14004,9450,10551,13348,13071,14283,14065,13663,12821,38241,21655,9187,27139,26377,30241,41346,34545,26810,14078,33817,8185,9263,21244,8759,3604,3099,13993,10589,7125,42584
2017-12-30,7402,11934,7116,18781,17696,33383,63546,35872,23144,34408,100735,196620,16819,35056,59265,41828,21646,70774,17323,15952,10102,18198,32489,12969,3418,2019,10476,2902,4078,9492,10897,16727,25421,11883,5105,7775,13784,6247,7494,4520,8470,3433,6722,7105,3454,12386,9937,14857,2192,17512,16302,9563,34471,20465,27207,28112,5006,12203,46564,22123,17458,17569,25029,19842,22179,23871,34743,26688,23162,15022,20386,13082,10129,7942,5963,2735,4007,9672,9228,8353,8140,11530,10802,11669,11474,11665,10796,39528,14720,10875,12821,22495,29498,46168,32239,21707,10190,26252,6870,7671,16954,10656,3272,2063,9301,8891,5997,52109,6940,12605,6750,18284,15798,31077,68284,33420,22798,33297,104909,203181,17101,35229,60180,44187,24367,72596,16572,16040,10124,19758,30782,13113,3339,1612,10022,2717,3760,9194,10652,17832,26844,11279,5242,7802,14459,6390,7178,4268,7755,3602,6125,7033,3061,11510,10150,13657,2471,16837,15479,8918,32777,19781,26464,27978,5230,11415,48580,23395,18589,18787,23605,19457,20544,23424,33689,27354,23426,14890,18985,10740,10297,7775,6080,2628,3901,10461,9109,7393,7802,11395,10259,12014,10955,10756,10908,41572,15783,10620,13207,23575,29531,44348,32952,22399,9553,26088,6263,6680,16904,10875,3210,1963,9340,8914,6025,49568
2017-12-31,9530,13681,7447,20758,17644,36042,70408,37397,23675,38479,121338,238286,17140,36676,63685,44561,37990,96720,28402,19174,11741,23685,38379,15151,3919,2256,9741,3409,4953,13412,10628,20433,25424,12273,5072,8458,24367,7173,7789,5133,9336,3851,7542,8371,4205,13211,9943,15224,2549,17431,15752,9453,35505,18642,24430,30758,4707,12024,47150,22205,17411,21039,30576,21068,23499,24919,35595,28798,22915,16378,21708,12604,11557,8780,6970,3413,5136,11248,10186,10113,11016,12758,12261,13297,12422,13294,27100,60770,26823,13050,11390,18791,29164,46280,31823,22623,9070,23853,6755,7825,16754,12002,3217,1922,9171,8492,6183,54815,7685,12126,6333,17739,14155,30083,64716,31647,21726,35355,124724,207875,16693,33927,63879,49651,62973,147837,19316,17431,10558,21997,34469,15969,3763,1770,9506,3114,4676,12204,9833,20267,25878,11287,4529,8095,27199,6645,6971,4782,8489,3540,6445,7988,3556,11576,9378,13232,2505,15304,14707,8396,33209,17763,22796,30149,4421,10757,47387,23573,17130,20763,31022,18721,19775,22372,32342,29711,22894,16328,19189,9916,11033,7892,6766,3088,4574,10638,8362,7535,8106,11202,10110,11572,10388,10513,32244,128965,31322,12520,10959,18743,26958,41849,31023,22244,7995,22963,5729,6505,16679,11438,2986,1699,8675,8021,5794,49745
2018-01-01,6130,10284,5601,15887,12905,25109,45235,27245,17773,36502,91583,199974,12082,26337,49308,36110,24458,77360,17052,13934,7961,17667,26862,14385,3035,1890,7014,2087,3849,10571,8099,15601,19236,8868,5561,5728,13505,4749,5444,3545,6647,3551,5152,5699,2708,12436,8077,11763,1675,12995,12139,7676,25333,14130,18657,23254,4121,10710,35640,17484,11797,15792,24131,16709,17463,19120,28396,22269,20654,12780,16983,11623,8733,6600,5869,2200,3513,7016,5789,6711,6548,9452,8673,8784,9036,9293,24475,53569,22018,8891,12605,16697,34260,38092,26610,17692,7332,19978,5392,6847,14115,8890,2489,1846,8353,7682,5952,56597,7823,11892,6355,19029,13799,24951,50091,29822,20355,37339,89116,204493,11969,24912,43921,29191,16792,51879,13218,13903,9313,17387,27956,15901,3675,1911,10346,2306,3663,7539,8151,13211,19564,9239,4860,6788,11739,5804,6484,4272,7316,4149,5479,6973,2519,12677,10226,13518,1719,14554,14493,8414,27096,15577,19792,24009,4170,10274,35967,17801,11030,14734,19076,19136,20054,22395,32542,22573,21483,13010,15823,9087,9265,7600,5853,2655,4273,9862,9718,8959,9841,10916,9876,10594,10715,10679,12150,29369,12123,8328,13976,17248,35651,40455,29227,20584,8345,23892,6096,6231,17658,8627,2814,1966,10662,8705,6564,62587
2018-01-02,8202,12047,6967,21575,23505,29367,36686,40919,25418,31497,68039,151553,22927,31518,44740,35185,20406,57628,20592,16809,13864,17479,33419,8345,4619,2572,14846,3132,4243,12140,15533,26686,38951,15883,5797,10398,10455,17988,16517,5814,8498,3447,7532,8413,5362,11966,10792,16509,2304,21339,16605,9524,27703,17852,31738,30595,10591,11713,37433,38266,24448,23679,26053,21958,25239,26462,36126,26137,28011,18130,25423,13974,8796,9983,5980,5025,4723,10600,12629,9164,10289,12019,12510,11875,12472,13602,12827,30244,17409,8516,24238,22071,27399,37156,29797,23084,13590,30840,7957,9720,17857,7865,3524,2836,13142,9491,7363,39244,7865,12189,6740,21720,21532,26379,39540,39922,26367,30277,67948,141609,24090,31436,44962,36603,21954,58787,20706,16483,14919,16689,31478,8911,4841,2060,15838,2938,3935,11734,15402,26626,40607,15682,5490,10884,10451,18766,16493,5653,8330,3419,7843,8609,4957,10265,11707,16451,2324,21116,17016,9207,28890,18185,32030,30657,10829,11420,38048,39227,24965,24828,24821,21345,24982,26949,37299,26831,29300,17987,24199,12072,9218,9908,5903,4796,4175,11328,14197,8462,9816,12225,11991,12380,12870,12327,11523,30350,18359,8156,25510,23761,27115,36523,30590,23429,13049,32499,7400,8488,19531,7194,3452,2998,13919,9992,6918,40954
